Concepticon_ID_x,Concepticon_ID_y,clics_form_x,clics_form_y,cosine_similarity
613,1674,hightide,poor,0.056647558
597,67,physician,embers,0.01750082
266,2941,fishscale,haepines,0.06317489
862,424,sugar,marriedman,0.06764373
1156,1343,@up@n,sun,0.06764134
1709,2022,fifteen,confess,0.14219081
3237,688,let,lung,-0.0023212733
2968,1945,rizn,fig@,0.043060455
1012,1039,bolt,s@u,0.06113111
866,884,win,share,0.23853637
1922,3062,land,neep,0.02878286
1359,603,sep@reit,coat,0.112586305
1942,1084,ni@,kol,-0.10621621
1161,1444,thread,turnaround,0.07005977
1825,391,ore,bless,0.062588595
1187,169,goose,it,0.1740854
592,1721,urinate,sevnti,0.004635869
683,1379,humanbeing,telephone,0.04322609
788,291,soap,flay,0.111959934
2003,650,flow,petroleum,0.17021464
1169,666,ox,brook,0.20904073
1996,2214,gettai@d,maet@,0.12951823
2986,1126,kaempfai@,lemon,0.081671074
1769,1013,axle,freshwatereel,0.095424086
1801,1991,child,guts,0.05844296
492,56,three,misfotsun,-0.043173257
950,2009,seagull,dog,0.38444757
42,663,stinking,bay,0.14975376
628,1421,leaf,suck,0.068494655
3303,499,pikts@,heal,0.05538472
256,1214,food,this,0.079749376
83,605,forbid,corn,0.075302415
739,1202,fid,large,0.09364122
1472,1566,key,gn,-0.0028407578
571,1506,sting,measure,0.12048201
1211,1942,he,ni@,-0.22311226
1940,2944,sentinel,kol,0.06936979
2981,1313,ait@m,moon,0.01885179
1829,3294,dzmp,weave,0.03823271
1840,1476,build,chair,0.04252243
1052,1298,lightweight,newspaper,0.06361725
855,390,seize,penalty,0.116349265
1336,138,eat,bathe,0.45855105
932,1458,bigg,say,0.07191236
1382,196,nidl,giv,-0.02842775
356,1408,scissors,hi@,0.004938071
1752,1510,goaway,tsin,0.18508741
644,3462,oak,flax,0.3014392
1211,1239,he,hau,0.18826425
2686,27,prawn,e@,0.0
301,1229,chief,old,0.09625833
1137,2972,sinju,slip,0.07572968
7,102,collect,cold,0.047524963
1005,590,twins,bare,0.034773484
1695,3062,tjuzdei,neep,0.054136388
641,1298,msrum,newspaper,0.13782352
265,1346,poultry,throat,0.16588794
1513,485,think,disappear,0.18168104
81,3447,fathom,begin,0.35570726
814,1324,getdrest,slide,0.013720008
1548,2004,ugly,bend,0.1444459
684,1307,possess,language,0.13194782
1200,1245,hzb@nd,butter,0.023815896
1750,1156,choose,open,0.21369815
196,2154,giv,sullow,0.027646784
952,1971,wed@,fan,0.0683743
1682,954,guilty,wel,0.010647021
2915,705,aetfest,goup,0.0316853
1804,1307,bomb,laenggwidz,-0.014383178
1443,1482,wok,shoulder,0.14097741
264,1702,hegoat,holy,0.3210725
1571,735,sell,aul,0.061167616
100,721,faithful,low,0.08311657
3062,202,root,strength,0.20264861
89,489,homeland,kidney,0.08014694
753,2452,pupil,purple,0.14728971
1815,1834,eik,she,0.095568776
1379,1541,telephone,cultivate,0.016752616
1193,1033,steam,crush,0.12984529
1217,3062,father,turnip,0.15896608
2896,258,let,calm,0.2807539
1043,1648,plait,anvil,0.14228714
2157,1420,delik@t,count,0.06559509
323,952,schmalz,wed@,0.01411587
632,1339,lizard,morning,0.103102505
1785,2406,havesexualintercourse,h@um,0.11028422
1526,420,meal,farist,0.015529998
1828,1791,ask,butterfly,0.0031500289
767,323,corpse,tallow,0.22120424
2374,677,drim,axe,0.11242694
2037,2190,febru@ri,fleiv@,0.1602089
746,1576,sap,pileup,0.06084699
2899,1889,dz@ult,arson,0.07680757
814,1614,getdrest,smit,0.06089821
1283,1662,t@dei,cape,0.087646164
836,228,screwdriver,carve,0.21771559
1443,1523,walk,forget,0.26492333
1674,3327,poor,shear,0.09764554
3062,1626,neep,explain,0.07653003
646,1719,aesiz,bury,-0.029233947
2960,1253,dizai@,rein,0.062218625
1942,1116,near,damage,0.10774317
1632,937,flo,bird,0.17274712
1387,1162,reach,purpose,0.15052766
1251,3195,belly,damage,0.124508046
1803,148,tree,itch,0.078416616
1709,1278,fifteen,vomit,0.09073761
1938,3005,fortress,f@milj@,-0.01886232
2137,379,witch,blnt,0.07769716
136,97,hi@,through,-0.090548046
861,1774,judge,avaricious,0.08104186
1049,1838,molartooth,neivl,0.19622046
1361,126,tool,perspire,-0.058738172
1296,1735,stick,tear,0.21235722
2956,3217,paip,tinplate,0.045880027
1046,2137,shut,witch,0.11725677
979,1018,farmer,mem@ri,0.0117180385
1190,1228,scavernick,ground,0.08561835
1406,1452,far,push,0.27489123
819,1785,stomach,fuck,0.13272122
1008,587,bullock,ant,0.21783085
813,1298,du,newspaper,0.11068454
1604,737,sideofhead,kindle,0.058821086
1696,2546,surrender,bod@,0.07077323
1159,3541,fart,harvest,0.114344366
1546,1791,twotimes,butterfly,0.111525215
1893,3174,quail,weik,0.023095556
994,32,bow,earwax,0.034193937
1541,594,till,pis,0.048730955
119,2946,dive,kreidl,0.053555008
2918,784,bikaz@v,snow,0.10943024
739,900,fid,train,0.02427201
957,1024,whale,kaer@kt@,0.08058475
127,710,extinguish,wheel,0.040674932
1437,615,split,mare,0.035754982
2,1763,dst,club,0.063809596
250,1318,light,tsikin,0.12006431
1524,1230,wine,soiled,0.12722598
748,3294,sow,weave,0.22219719
97,1632,through,flo,0.10547429
611,2907,harvest,dikei,0.09141203
2996,730,welth,wyvern,0.2216352
1985,788,fathersbrother,soap,0.049264047
2873,1453,muv,wash,0.10476379
641,792,mushroom,boil,0.15965143
1623,490,talk,descendant,-0.014886441
2870,2872,rek@gnaiz,impruv,0.10406588
2118,1839,mountain,weep,0.056715857
328,1305,grassskirt,chimney,0.026802398
1344,1221,wether,n@uz,0.081503145
1000,1845,anxiety,ball,0.08955938
1591,924,above,vegetables,0.078850254
3183,1310,breath,klev@,0.01986893
884,1190,distribute,scavernick,0.06784094
1927,1215,bamboo,dau,0.0798709
1628,1039,skwir@l,show,0.05048222
713,707,steal,remember,0.14359623
1721,1668,sevnti,sorrow,0.04925338
1768,245,foam,broom,0.2249105
1233,1689,night,smoke,0.21272759
1398,2940,dry,geit,0.01556155
1883,1482,infrnt@v,s@uld@,0.12496119
749,1346,g@uin,thr@ut,0.18536693
981,344,elbow,trngk,-0.09416301
1752,1862,leave,burro,0.09544667
352,1251,untie,belly,0.14709862
357,945,haengp,lance,0.0243751
1298,1174,njuspeip@,yesterday,0.13791195
328,3313,grassskirt,jackal,0.07415111
163,1769,black,axletree,0.0701336
1536,2877,nd@staend,rsl,-0.052324433
743,40,end,jealousy,0.12571345
122,729,wain,dawn,0.1863736
1829,989,jump,plain,0.0895942
2900,589,pr@tekt,kl@uzd,0.12079097
1169,857,beast,stone,0.23384163
1730,1735,cheek,te@,0.076445475
1928,3231,end,gad,0.059542485
289,392,mold,sorcery,0.10692708
1868,1487,s@u,po,0.11346419
1712,712,oath,rits,0.14647962
221,1948,fire,file,0.13298814
1008,1482,stirk,shoulder,0.1230762
363,3201,live,hinder,0.14157201
1940,1669,sentinel,ancestors,0.07632627
1766,1201,finish,fed@,0.039754335
2998,695,daemp,go,0.07214273
1351,1408,sow,hi@,-0.011530739
908,1547,drum,soup,0.17986076
2937,2992,fe@riteil,tip,-0.0014349142
963,2996,book,welth,0.056625396
1186,2915,last,aetfest,0.15932977
2052,158,bkit,putan,0.32646194
2992,418,tip,lang,0.04704016
1346,2017,throat,mix,0.017859023
1376,1829,now,jump,0.15673895
1226,2125,year,rock,0.0070299204
1254,937,haendl,bed,0.0058289915
1559,1326,mni,down,-0.010210613
1326,1830,daun,krein,0.07898934
3222,60,brants,oats,0.20680054
140,1527,paddy,tick,0.05164226
1336,1391,eat,taun,0.14297968
3154,526,boar,howl,0.2681838
1535,622,falchion,island,0.03345534
1595,759,sauth,argent,0.012143912
2648,977,hair,bolt,0.16304293
1119,615,divide,stud,-0.0072346744
1410,329,n@u,sock,0.01774467
1610,1337,prostitute,sow,0.16580285
580,1725,hide,k@rekt,0.01412842
1169,1379,ox,telephone,-0.03894167
1921,40,plow,jealous,0.06464471
1848,704,quarrel,clean,0.055167127
1834,2,she,dst,0.05458399
782,2879,defeat,saund,0.03996394
1829,1921,dzmp,fellying,-0.09715586
1833,1609,dinner,notion,0.073840305
1759,1805,olderbrother,injection,0.02968658
1346,1639,throat,beer,0.18861125
718,713,pay,stil,0.13343242
1291,352,spain,untie,0.02199723
1076,1011,@pi@,bridge,0.097684376
1246,2880,litl,stap,0.29195657
234,1856,paddle,saft,0.1578352
2017,784,mix,sn@u,0.09134228
1028,1332,yawn,neighbor,0.00352062
97,924,through,vegetables,0.1073944
1787,1273,loom,candle,0.1623355
1608,677,lisn,axe,-0.002778829
721,1174,bil@u,yesterday,-0.009647464
1265,884,high,distribute,0.10505934
1615,279,iskeip,thatch,0.010672321
673,1119,school,divide,0.07415364
1901,921,svl,valley,0.14026798
488,1272,way,ant,0.093185246
1287,1435,k@uld,hunt,0.057646077
991,1003,frai,allow,0.08353952
1180,1839,daybeforeyesterday,weep,0.09387282
3183,169,breathe,it,0.21386829
683,806,hjum@n,blaengkit,0.12412797
2946,730,kreidl,cobra,0.06210435
140,1720,paddy,sain,0.21152282
662,499,battery,cure,0.099893235
1380,936,tuth,stallion,0.04906304
3184,2,living,dst,0.033079408
1833,323,supper,suet,0.24427241
2470,1301,di@,foot,0.08607072
1270,1376,why,now,0.3825169
618,1391,cliff,town,0.25019997
270,1310,jug,clever,0.17445716
1897,1845,aid,ball,0.11937142
2157,1839,delik@t,cry,0.010625313
1902,1654,betray,lightning,0.0033043863
2190,1730,fleiv@,cheek,-0.026769167
1534,1446,fiv@,come,0.07592295
170,1594,fatherssister,meal,0.03297925
37,1984,liberate,mothersbrother,0.024965975
492,2872,three,impruv,0.051405795
1986,7,iln@s,collect,-0.030555628
3199,1102,twist,climb,0.1461759
1612,1892,letter,tts,0.04554191
580,2930,gown,bas,0.105999574
1279,1694,faet,wenzdei,0.13089995
1306,7,queen,gather,0.048346717
1203,1457,long,sew,0.1605186
1337,1887,sow,tsip,0.14268896
127,383,extinguish,master,0.1574902
21,2997,teist,kl@ful,0.20712437
265,1480,poultry,body,0.13987258
46,117,hollow,imitate,0.1439976
1242,1248,little,ai,0.020786023
2975,355,thot,cutdown,0.17928119
43,1845,lead,ball,0.11222064
2919,1914,stil,debt,0.061471723
1931,1567,beeswax,door,0.090626515
1901,720,svl,goodfortune,0.16695678
1990,2982,bikm,gift,0.060986012
1440,1005,spit,twins,0.07650329
930,665,vilidz,bee,0.03692716
1733,1847,rainbow,ill,0.04264806
55,2983,whisper,kmp@ni,0.0117677525
2267,1719,soninlaw,bury,0.20862861
1509,1310,midz,clever,0.02778534
1400,1479,slim,porpoise,0.12055242
1113,323,wind,faet,0.027841575
2037,989,febru@ri,clear,0.07231029
420,1260,woods,day,0.14224821
793,946,boil,blood,0.36783937
3183,1457,breath,s@u,0.10506657
3201,1717,prevent,fifti,0.09294934
710,259,wheel,rough,0.12804426
1575,1261,cockroach,sing,0.11180377
1098,1153,weigh,quick,0.06523453
319,571,lick,sting,0.24493499
2071,167,lei,post,0.029981706
227,1077,fish,blade,0.1696018
1391,1326,taun,daun,0.40087304
1530,285,bowl,thresh,0.16746607
817,1018,dei,mem@ri,0.1396054
323,248,schmalz,haep@n,0.009647704
1457,792,sew,boil,0.14014854
1275,44,answer,hurt,0.117963344
799,1954,wrist,dzentl,-0.013297459
3237,126,let,perspire,0.1844553
1369,762,gold,outside,0.062823415
991,1210,frai,heavy,0.13465051
1213,919,ju,chilipepper,-0.044086006
1022,1086,booty,wek,0.1610051
1424,2894,gold,tmbl,-0.059343778
1833,108,supper,rudder,0.060454715
1695,1749,tuesday,take,0.1291807
337,1644,fork,relatives,0.018502109
1260,789,day,people,0.24445747
1332,573,neighbour,swei,0.1037502
2854,1901,n@uvemb@,svl,0.21467575
1011,36,bridge,pubichair,0.06473102
1231,1383,nju,grandfather,0.10654808
1990,1245,bikm,butter,0.019136136
1337,1921,pig,fellying,0.08583671
1432,1733,kt,reinb@u,0.017791776
159,2133,sweetpotato,hit,0.08069483
492,765,three,move,0.12839325
1176,2864,loy,dikris,0.0586661
334,2559,kitchen,fil,0.08669499
932,334,bigg,cookhouse,0.15450874
1468,1119,lukf@,divide,-0.038229696
2923,1090,thid@,born,0.02972023
1687,991,praise,frai,0.071264684
706,1063,dark,nephew,0.036083546
2857,383,tseindz,master,0.066478744
1427,1879,beautiful,dance,0.1565335
1086,1452,wek,shove,0.06775909
1344,1860,tup,bead,0.18963462
1601,710,weak,wheel,0.032100625
1444,1391,turnaround,taun,-0.053627487
1000,1803,worry,wood,0.028647572
17,1546,eyelid,twotimes,-0.00042408603
1352,1541,bill,till,0.11712815
323,223,faet,threshingfloor,0.108425744
1324,159,slip,sweetpotato,0.043379493
1572,1812,astonished,try,0.16969039
1296,1161,stick,thread,0.1798397
1544,1855,smtaimz,bets,-0.053873677
1012,1599,bolt,wed,0.1045151
1401,1502,drink,goat,0.1842338
256,1598,food,noth,0.05800671
1217,1205,father,tng,0.08983956
1192,1113,threaten,wind,0.18203323
1307,221,language,fire,0.10482628
1358,1768,en@mi,foam,0.021037808
2020,1533,plaintiff,hungry,0.061139964
23,2030,rye,draeg,0.14901918
1847,3294,sickness,weave,0.09492667
1812,1198,trai,many,0.058491584
1449,1228,rb,eth,0.2887907
416,1936,outrigger,deer,0.08714779
421,2537,retreat,length,0.050291236
308,1340,toucan,with,0.046292108
225,1448,pestle,hold,0.12844728
1153,598,quick,shell,0.08031289
1401,1422,drink,alive,0.12201451
2065,1330,peis,difend,-0.009486599
159,1991,sweetpotato,intestines,0.08794976
1806,240,begin,election,0.11621199
153,323,grei,suet,0.16724661
1559,2648,mni,hair,0.19223425
291,1646,flay,girl,0.046708442
2985,1558,hait,alike,0.14617209
1352,1223,knife,hat,0.21430926
3294,897,plait,swal@u,0.11485943
1330,1316,difend,tent,0.09850854
1527,1998,tick,order,0.11531393
48,977,silent,bolt,0.15835641
1247,170,ear,fatherssister,0.03132226
56,1456,misfortune,throw,0.19066626
1111,1283,car,t@dei,0.11374792
2137,1768,witch,f@um,0.047812358
1932,1202,guess,large,0.048742868
1295,605,stik,loaf,0.22421414
384,677,freeman,adze,0.15588097
1375,1199,window,wife,0.046136007
1404,1256,straight,head,0.35238084
1847,479,ill,grow,0.13761772
284,274,hoe,knead,0.15841158
1393,772,hon,girdle,0.118296556
251,933,graind,wall,0.096697204
2920,1063,sdnli,nephew,0.10417102
60,3055,oats,tsit,0.1695471
2036,1623,dzaenu@ri,talk,-0.080475375
1906,25,sau@,det,0.0082757175
2017,3458,mix,kam,0.040439676
778,614,smoke,hil,0.11123348
37,590,liberate,bare,0.17151989
3188,355,mighty,cutdown,0.039408818
1034,1443,defendant,wok,0.09268054
416,169,outrigger,it,0.092848234
1559,1917,mni,tie,0.06383801
1769,322,axletree,fig,0.15083726
1084,1344,call1,veal,0.051585503
336,1964,padlock,alone,0.08193898
554,1326,hind@,down,0.06571647
876,1230,arch,dirty,0.01957393
1093,629,midl,hide,0.10396089
1668,1244,grief,thik,0.07887259
1897,2915,help,aetfest,0.013678825
1895,1206,clothing,bak,0.09085619
1986,1326,iln@s,down,-0.0045057135
1320,389,pome,fishtrap,0.11418345
1928,1113,end,wrap,0.26981893
1445,21,ten,taste,0.033537798
1984,593,mothersbrother,potato,0.09459449
1251,1350,beli,monkey,0.14062758
809,981,trousers,elb@u,0.09545356
1445,1595,ten,sauth,0.029806253
412,1998,carryinhand,order,0.121353105
1203,6,long,earthquake,0.016969861
604,1767,glass,scrape,0.19667804
1825,1899,ore,insane,0.025508663
164,1558,kangaroo,alike,0.026097715
1608,1717,listen,fifti,-0.030839302
606,2009,grass,tyke,0.15538514
1211,3222,hi,brants,0.15387441
1383,261,grandfather,northernlights,0.083491415
1750,2265,choose,daughterinlaw,0.033348273
1546,1201,twotimes,feather,0.06930093
2146,504,fry,learn,0.16887383
1243,1920,broad,dream,0.0259616
882,946,parrot,bld,0.08974351
416,1226,outrigger,year,-0.046004735
1898,2891,glasses,taip,0.004107992
1668,1156,sorrow,@up@n,0.04797479
210,397,life,birthcertificate,0.12196085
107,1302,portent,fork,0.037957218
2470,1288,di@,kaep,0.20733483
1917,788,tie,soap,0.1012932
176,2861,bl@u,bdz,-0.04723993
270,89,pitcher,onesnativecountry,0.07007138
296,163,crouch,black,0.12653491
1395,1825,round,ore,0.06397697
1428,580,ben,fe,0.30248377
2008,1580,save,@unli,0.10969611
1246,1609,litl,notion,0.0572785
233,804,snowshoe,womb,0.015576313
704,857,clean,st@un,0.022907205
761,1007,kv@,cow,-0.051855166
3182,1420,wedding,count,0.08720201
1407,798,breathe,dzo,0.04041571
879,363,cough,dwell,-0.011794907
379,580,blnt,fe,0.14869855
2916,951,inst@ntli,arms,0.080683045
1445,1219,turnover,wem,-0.0071979337
1380,1040,tooth,he@,0.00072286127
1413,1296,play,stick,0.29123676
2559,490,fil,descendant,0.10897538
1426,308,di@,toucan,0.09971202
788,1301,soap,foot,0.14038855
1116,409,harm,forkedbranch,0.048906505
576,1401,dandruff,drink,0.12139498
181,884,anteater,share,0.010272559
1117,1307,laik,language,0.20605399
1395,1410,raund,know,0.024779309
140,33,paddy,nettle,0.251985
1331,2898,sheep,k@nvei,0.05469696
617,233,ice,snowshoe,0.3567232
1470,1190,fold,scavernick,0.032507133
1091,1415,salty,thingk,0.09300434
1111,1603,car,mosque,0.21660279
2857,1990,tseindz,become,0.09097698
1478,610,without,harbor,0.13586296
1982,1389,whirlpool,toe,0.1816178
1462,375,cookingvessel,sniff,0.108015515
1116,218,damage,fine,0.15547812
1504,2882,fly,aed,0.14629127
163,3184,black,living,0.17651418
3184,279,living,thatch,0.16662662
1449,1025,wipe,whistle,0.18390378
1902,266,betray,fishscale,0.0854737
923,772,lv,girdle,0.14210175
1649,122,sitdaun,carriage,-0.06020722
1700,1674,saturday,poor,0.14462352
2125,2923,rock,thid@,0.029031405
695,237,g@u,stepfather,0.13165542
16,1536,sledge,understand,0.019202828
2223,1022,bi@noid,booty,0.09678174
1357,2686,dot@,prawn,-0.060477383
1047,386,pursue,battleax,0.03170394
1566,2214,gn,maet@,0.1350816
3062,1407,root,brid,0.08648709
280,203,ridgepole,marry,0.07565785
1033,1807,grind,afternoon,0.11105249
616,1906,hospital,sau@,-0.09699335
3183,681,breathe,destroy,0.19454244
836,72,screwdriver,claw,0.31832427
2855,488,disemb@,way,0.039827798
615,1812,horse,trai,0.21325909
2978,1923,dist@ns,rough,-0.049044997
2003,1883,flow,infrontof,0.10142779
24,3055,pray,tsit,0.14039741
610,70,harbor,brackish,0.2515732
1745,504,hip,learn,0.033973996
1464,6,ladder,earthquake,0.06631894
3316,957,hops,whale,0.090573706
38,1029,spred,jewel,0.07367663
1047,978,pursue,wave,0.049209233
1927,1267,bamboo,naer@u,0.044430234
665,2975,bee,thot,0.16869019
1029,1298,jewel,newspaper,0.16352043
334,1617,cookhouse,grandchild,0.03161004
2864,2504,dikris,difr@nt,0.0049695135
861,605,judge,cereal,0.028171202
1353,1846,hour,rule,0.13246365
2969,1938,rib@n,castle,0.12603186
3217,1508,tinplate,ruler,0.14232135
2686,592,shrimp,piss,0.13087596
212,280,acre,ridgepole,0.17173015
1013,1291,eel,baek,0.22976676
1496,2911,graenmd@,baekw@d,0.19926988
1914,1044,debt,pil@u,0.060405698
1252,1659,house,dal,0.15811272
702,1646,catch,gel,0.029856477
1273,2978,candle,dist@ns,0.0083563505
1855,221,bets,fai@,-0.08366706
1559,411,mni,gourd,0.18885894
2133,689,hit,bitwin,0.035639897
386,1656,battleaxe,nev@,-0.040976103
1892,968,tts,acorn,0.09319541
1401,1026,drink,lowtide,0.07316623
2889,13,spakl,deceit,0.11908096
1201,376,feather,goodsmelling,0.11614474
602,1525,conceal,k@ust,0.008469403
484,1725,condemn,k@rekt,0.07416107
1525,827,k@ust,roll,0.071830764
860,1671,cause,tower,0.027903203
843,1704,spaid@,sevn,0.24955654
843,1959,spider,raw,0.1246064
1207,709,jng,tits,0.093862705
1202,322,large,fig,0.119755566
1061,1357,armor,daughter,0.03611079
2319,585,kv@,boot,-0.06607406
1011,965,bridge,weld,0.22124244
299,1215,rebuke,dau,0.023463262
16,281,slei,p@ul,0.26794967
1116,1829,daemidz,leap,0.079748906
1901,2262,shovel,female,0.030180825
1644,1116,relatives,daemidz,0.03296955
89,1690,onesnativecountry,fence,0.11558598
1201,913,fed@,crow,0.12037944
2410,1318,priti,tsikin,0.11883731
730,1597,serpent,aeroplane,0.15653591
2470,175,di@,bl@u,-0.012217268
717,1716,sweet,foti,0.02361021
204,1997,again,lookafter,0.10326456
603,2890,coat,g@ufo@wok,-0.022988046
1307,1186,language,last,0.027648197
1750,739,choose,fid,0.028189212
2658,1419,k@ul,bi@freid,0.19115615
2919,101,stil,boast,0.127581
1248,2980,eye,e@ri@,0.008165801
1569,3195,cheese,injure,0.06334982
2861,1424,bdz,gold,0.018037759
1535,1617,falchion,grandchild,0.07263735
1437,122,split,vehicle,0.055932917
1504,1375,fly,window,0.16737789
295,1495,whetstone,joyful,0.05707653
734,488,make,way,0.4706748
789,3188,populace,powerful,0.14111516
279,2466,thatch,weit,0.19467257
119,857,dive,crag,0.19710422
484,613,condemn,hightide,0.059149705
2253,1587,drip,smell,0.23400015
1424,2890,yellow,g@ufo@wok,-0.0040579843
1985,1783,fathersbrother,pain,-0.0036345972
1059,1345,stepson,ewe,0.1292688
33,3371,nettle,was,0.050551802
1431,580,freeze,pilch,0.07813138
270,3078,pitcher,wot@,0.11545635
1215,715,ju,saut,0.34071097
706,1081,dark,bill,0.03325643
3062,623,root,lagoon,0.09922468
1964,337,alone,pitchfork,0.035852693
1472,13,key,falsity,0.07773053
1296,73,stick,beak,0.27908394
638,392,motorcycle,witchcraft,0.16106075
2457,1200,road,hzb@nd,0.11768746
866,156,win,red,0.0940881
1586,335,smel,meetinghouse,0.053372037
646,1105,ashes,camp,0.15949707
1028,485,yawn,disappear,0.19834803
1268,1370,yes,mnth,0.10893249
622,1392,island,louse,0.2010738
1038,1602,teacher,wakeup,0.02643434
1849,1997,row,prizev,0.06864721
1626,1230,explain,deti,0.06391239
689,1936,bitwin,venison,0.04111952
580,60,pilch,oat,0.37866512
197,941,d@,mead,0.0
323,241,schmalz,treestump,-0.06562073
42,1371,badsmelling,knee,0.0714647
1343,1936,sun,beast,0.14930288
1385,1650,pepper,wats,0.12868203
1875,1755,regret,teikaf,0.024202846
1366,1311,boy,veri,0.10512154
1077,1484,furze,oil,0.14204016
1288,681,kaep,distroi,-0.033963054
1869,2869,buy,bad@,-0.013923652
674,2976,mauth,vai@l@ns,0.20420553
987,1161,stay,thred,0.09646559
730,2008,cobra,rescue,0.15378669
1511,1702,cock,holy,0.13372678
3062,684,turnip,own,0.08206571
1449,161,rb,miss,0.11951919
1929,1608,study,lisn,0.19403028
1357,1575,daughter,cockroach,0.16130199
7,1937,gaed@,there,0.07604298
289,1210,mold,heavy,0.12144075
301,735,chief,aul,0.17206489
1161,1208,thread,kaet,-0.024697429
915,176,sink,bl@u,0.0057188882
1496,166,graenmd@,laend,0.26589012
526,1743,haul,join,0.12164318
95,741,midge,draiv,0.11293574
573,1227,swei,board,0.04073487
1623,191,talk,nut,0.076523334
1922,739,land,fid,0.008907934
264,3464,billygoat,so,0.084227696
332,1803,rag,tree,0.10788496
391,1337,bless,sow,0.2498162
643,1521,necessity,seem,0.23259056
778,1380,sm@uk,tuth,0.0015848867
1318,1018,tsikin,mem@ri,0.0897175
1458,1161,say,thread,0.17014754
1869,931,buy,millet,0.13318633
594,492,pis,thri,0.22301488
1233,987,night,remain,0.08710414
1662,321,headland,chew,0.12760119
392,752,magic,shop,0.13429348
984,2943,work,bndl,0.05592362
2604,765,nus,move,-0.056930676
1012,695,latch,g@u,0.13145824
615,2874,mare,muv,0.12620988
1436,1567,scratch,door,0.09995766
1859,2604,third,nus,0.041922264
1668,1890,sorrow,believe,0.15019323
1882,1427,before,beautiful,0.027098862
887,602,bit@,hide,-0.030433482
571,2968,sting,rizn,0.04220849
636,1540,mill,eyelash,0.051507328
3541,2995,harvest,t@un,0.0015456158
1339,941,moning,mead,0.16746294
1982,3208,whirlpool,center,0.24568203
1218,1228,rope,soil,0.10668892
255,379,servant,blunt,0.07385064
1801,2396,offspring,nak,0.09791263
3137,1514,oar,pullet,0.08773831
274,1654,knead,lightning,-0.0025803056
942,1283,honey,today,0.035240874
1175,638,ghost,motorcycle,0.25742182
1496,728,grandmother,fest,-0.013622564
264,597,hegoat,physician,0.01944564
2940,1395,geit,round,0.08512162
1715,884,theti,distribute,0.08542986
1243,715,broad,cryout,0.03397049
161,1651,misstarget,ti@,0.028821614
139,1825,gums,ore,0.09822226
1226,2,year,dst,0.050206956
506,1721,maize,sevnti,0.13668889
1402,1327,buz@m,ngkl,0.2650896
416,937,outrigger,bird,0.18170261
1936,694,doe,risiv,0.037592042
1576,2893,pileup,n@utis,-0.018727934
1032,1276,citizen,ot@m,0.038842965
1281,721,jail,bil@u,0.0652921
1033,2997,grind,kl@ful,0.07478795
629,2978,leather,dist@ns,0.014658861
873,2973,tax,straep,0.022091273
1021,3230,towel,disiv,0.023503369
363,1942,dwell,near,0.2128158
1283,1998,today,order,0.19973446
3237,415,permit,carryunderarm,0.06237396
741,1781,draiv,thumb,0.110972784
855,678,grasp,bi@d,0.033098932
1788,1395,television,raund,0.011012738
719,741,find,draiv,0.13279666
857,3203,stone,gun,0.11202913
2979,3448,wok,strain,0.13205712
881,1752,tailor,leave,0.15244958
1488,792,tap,boil,0.2742942
1039,1245,show,butter,-0.03137505
743,1488,end,tap,0.08232893
1948,1759,file,olderbrother,0.049188275
602,1502,hide,buck,0.14131494
989,984,plain,work,0.057455618
3316,245,hops,broom,0.2181364
1876,1567,caribou,door,0.0838904
730,991,cobra,frai,0.08808726
2604,616,nus,hospital,0.0059677726
2947,1033,daemidz,grind,0.045766506
1494,1198,die,much,0.14044736
2615,816,meat,haf,0.09406039
1432,1063,cut,nephew,0.05890183
1792,1644,perjury,relative,0.04533961
1347,148,neip,itch,0.013888927
677,95,hatchet,midge,0.111981384
610,1617,harbor,grandchild,0.008912837
1692,1115,fraidi,speech,0.010172063
2939,1343,flak,sn,0.11597256
1170,1550,trap,prevent,0.3225614
1337,73,swine,beak,0.16509944
920,1723,berry,tenaut,0.08117367
378,95,pinch,midge,0.22648247
615,2880,garron,stap,0.102306575
1493,1276,one,ot@m,0.036652327
2940,1309,geit,askquestion,0.15608698
1898,332,glasses,rag,0.15722205
2537,279,length,thatch,0.11676288
1012,240,latch,election,0.04712867
1616,1141,klath,pity,0.06546685
1093,363,middle,dwell,0.05352344
1706,17,eleven,eyelid,0.037124705
862,1038,sugar,tits@,0.09508975
133,1253,weave,rein,0.17627552
1845,702,ball,catch,0.3283147
1866,779,stammer,piece,0.021075854
1263,1495,sister,happy,0.14185143
1421,121,suck,spin,0.27542162
1172,1524,shoot,wine,0.073146224
1557,2905,beginning,nit,0.10786646
170,1506,fatherssister,measure,0.054251112
1221,857,nose,stone,0.13886166
1008,2539,farrow,pit,0.16993308
1392,1731,louse,mortar,0.124910384
702,1077,kaets,furze,0.070674606
415,2958,carryunderarm,laft@,0.0597015
781,1509,fear,midz,0.008688133
1749,863,take,edz,-0.091403104
1718,605,siksti,grain,0.018906273
56,712,misfortune,rits,0.09822672
3001,977,pau@ful,aer@u,0.1792281
341,605,sickle,grit,0.09113446
1425,1028,green,yawn,0.08349707
7,257,gaed@,worship,0.045768715
233,1436,snowshoe,scratch,0.09122464
1509,1011,midz,bridge,0.08840999
688,1135,lung,kick,0.12933445
1859,3237,thed,permit,0.09661092
1267,1690,naer@u,fence,0.0002998379
1936,907,fawn,oldwoman,0.15872072
